customer_id,country,region,credit_limit
CUST02175,Australia,Queensland,69000.00
CUST02176,Australia,WA,69000.00
CUST02177,Australia,WA,71000.00
CUST02178,Australia,WA,67000.00
CUST02179,Australia,SA,61000.00
CUST02180,Australia,SA,63000.00
CUST02181,Australia,SA,59000.00
CUST02182,Australia,Tasmania,52000.00
CUST02183,Australia,Tasmania,54000.00
CUST02184,Australia,Tasmania,50000.00
CUST02185,Japan,Tokyo,120000.00
CUST02186,Japan,Tokyo,122000.00
CUST02187,Japan,Tokyo,118000.00
CUST02188,Japan,Osaka,95000.00
CUST02189,Japan,Osaka,97000.00
CUST02190,Japan,Osaka,93000.00
CUST02191,Japan,Kyoto,82000.00
CUST02192,Japan,Kyoto,84000.00
CUST02193,Japan,Kyoto,80000.00
CUST02194,Japan,Hokkaido,74000.00
CUST02195,Japan,Hokkaido,76000.00
CUST02196,Japan,Hokkaido,72000.00
CUST02197,Japan,Fukuoka,71000.00
CUST02198,Japan,Fukuoka,73000.00
CUST02199,Japan,Fukuoka,69000.00
CUST02200,Japan,Nagoya,85000.00
CUST02201,China,Beijing,100000.00
CUST02202,China,Beijing,102000.00
CUST02203,China,Beijing,98000.00
CUST02204,China,Shanghai,110000.00
CUST02205,China,Shanghai,112000.00
CUST02206,China,Shanghai,108000.00
CUST02207,China,Guangdong,105000.00
CUST02208,China,Guangdong,107000.00
CUST02209,China,Guangdong,103000.00
CUST02210,China,Chongqing,95000.00
CUST02211,China,Chongqing,97000.00
CUST02212,China,Chongqing,93000.00
CUST02213,China,Sichuan,88000.00
CUST02214,China,Sichuan,90000.00
CUST02215,China,Sichuan,86000.00
CUST02216,China,Hunan,82000.00
CUST02217,China,Hunan,84000.00
CUST02218,China,Hunan,80000.00
CUST02219,India,Delhi,45000.00
CUST02220,India,Delhi,47000.00
CUST02221,India,Delhi,43000.00
CUST02222,India,Maharashtra,50000.00
CUST02223,India,Maharashtra,52000.00
CUST02224,India,Maharashtra,48000.00
CUST02225,India,Karnataka,48000.00
CUST02226,India,Karnataka,50000.00
CUST02227,India,Karnataka,46000.00
CUST02228,India,Tamil Nadu,46000.00
CUST02229,India,Tamil Nadu,48000.00
CUST02230,India,Tamil Nadu,44000.00
CUST02231,India,Uttar Pradesh,42000.00
CUST02232,India,Uttar Pradesh,44000.00
CUST02233,India,Uttar Pradesh,40000.00
CUST02234,Brazil,Sao Paulo,75000.00
CUST02235,Brazil,Sao Paulo,77000.00
CUST02236,Brazil,Sao Paulo,73000.00
CUST02237,Brazil,Rio de Janeiro,62000.00
CUST02238,Brazil,Rio de Janeiro,64000.00
CUST02239,Brazil,Rio de Janeiro,60000.00
CUST02240,Brazil,Minas Gerais,58000.00
CUST02241,Brazil,Minas Gerais,60000.00
CUST02242,Brazil,Minas Gerais,56000.00
CUST02243,Brazil,Bahia,55000.00
CUST02244,Brazil,Bahia,57000.00
CUST02245,Brazil,Bahia,53000.00
CUST02246,Mexico,Mexico City,68000.00
CUST02247,Mexico,Mexico City,70000.00
CUST02248,Mexico,Mexico City,66000.00
CUST02249,Mexico,Jalisco,62000.00
CUST02250,Mexico,Jalisco,64000.00
CUST02251,Mexico,Jalisco,60000.00
CUST02252,Mexico,Monterrey,71000.00
CUST02253,Mexico,Monterrey,73000.00
CUST02254,Mexico,Monterrey,69000.00
CUST02255,Mexico,Puebla,59000.00
CUST02256,Mexico,Puebla,61000.00
CUST02257,Mexico,Puebla,57000.00
CUST02258,Singapore,Central,105000.00
CUST02259,Singapore,Central,107000.00
CUST02260,Singapore,Central,103000.00
CUST02261,Singapore,East,98000.00
CUST02262,Singapore,East,100000.00
CUST02263,Singapore,East,96000.00
CUST02264,Singapore,West,102000.00
CUST02265,Singapore,West,104000.00
CUST02266,Singapore,West,100000.00
CUST02267,Singapore,North,96000.00
CUST02268,Singapore,North,98000.00
CUST02269,Singapore,North,94000.00
CUST02270,South Korea,Seoul,98000.00
CUST02271,South Korea,Seoul,100000.00
CUST02272,South Korea,Seoul,96000.00
CUST02273,South Korea,Busan,85000.00
CUST02274,South Korea,Busan,87000.00
CUST02275,South Korea,Busan,83000.00
CUST02276,South Korea,Incheon,82000.00
CUST02277,South Korea,Incheon,84000.00
CUST02278,South Korea,Incheon,80000.00
CUST02279,South Korea,Daegu,78000.00
CUST02280,South Korea,Daegu,80000.00
CUST02281,South Korea,Daegu,76000.00
CUST02282,South Korea,Daejeon,75000.00
CUST02283,South Korea,Daejeon,77000.00
CUST02284,South Korea,Daejeon,73000.00
CUST02285,US,CA,51000.00
CUST02286,US,CA,56000.00
CUST02287,US,CA,53000.00
CUST02288,US,NY,76000.00
CUST02289,US,NY,79000.00
CUST02290,US,NY,73000.00
CUST02291,US,TX,46000.00
CUST02292,US,TX,49000.00
CUST02293,US,TX,43000.00
CUST02294,US,FL,61000.00
CUST02295,US,FL,63000.00
CUST02296,US,FL,59000.00
CUST02297,US,WA,56000.00
CUST02298,US,WA,58000.00
CUST02299,US,WA,54000.00
CUST02300,US,IL,66000.00
CUST02301,Germany,Munich,81000.00
CUST02302,Germany,Munich,83000.00
CUST02303,Germany,Munich,79000.00
CUST02304,Germany,Cologne,87000.00
CUST02305,Germany,Cologne,89000.00
CUST02306,Germany,Cologne,85000.00
CUST02307,France,Marseille,71000.00
CUST02308,France,Marseille,73000.00
CUST02309,France,Marseille,69000.00
CUST02310,France,Toulouse,66000.00
CUST02311,France,Toulouse,68000.00
CUST02312,France,Toulouse,64000.00
CUST02313,UK,Liverpool,56000.00
CUST02314,UK,Liverpool,58000.00
CUST02315,UK,Liverpool,54000.00
CUST02316,UK,Bristol,51000.00
CUST02317,UK,Bristol,53000.00
CUST02318,UK,Bristol,49000.00
CUST02319,Spain,Barcelona,73000.00
CUST02320,Spain,Barcelona,75000.00
CUST02321,Spain,Barcelona,71000.00
CUST02322,Spain,Valencia,66000.00
CUST02323,Spain,Valencia,68000.00
CUST02324,Spain,Valencia,64000.00
CUST02325,Italy,Milan,69000.00
CUST02326,Italy,Milan,71000.00
CUST02327,Italy,Milan,67000.00
CUST02328,Italy,Florence,65000.00
CUST02329,Italy,Florence,67000.00
CUST02330,Italy,Florence,63000.00
CUST02331,Canada,Toronto,66000.00
CUST02332,Canada,Toronto,68000.00
CUST02333,Canada,Toronto,64000.00
CUST02334,Canada,Calgary,63000.00
CUST02335,Canada,Calgary,65000.00
CUST02336,Canada,Calgary,61000.00
CUST02337,Australia,Melbourne,78000.00
CUST02338,Australia,Melbourne,80000.00
CUST02339,Australia,Melbourne,76000.00
CUST02340,Australia,Brisbane,72000.00
CUST02341,Australia,Brisbane,74000.00
CUST02342,Australia,Brisbane,70000.00
CUST02343,Japan,Tokyo,121000.00
CUST02344,Japan,Tokyo,123000.00
CUST02345,Japan,Tokyo,119000.00
CUST02346,Japan,Yokohama,96000.00
CUST02347,Japan,Yokohama,98000.00
CUST02348,Japan,Yokohama,94000.00
CUST02349,China,Shanghai,111000.00
CUST02350,China,Shanghai,113000.00
CUST02351,China,Shanghai,109000.00
CUST02352,China,Shenzhen,106000.00
CUST02353,China,Shenzhen,108000.00
CUST02354,China,Shenzhen,104000.00
CUST02355,India,Mumbai,51000.00
CUST02356,India,Mumbai,53000.00
CUST02357,India,Mumbai,49000.00
CUST02358,India,Bangalore,49000.00
CUST02359,India,Bangalore,51000.00
CUST02360,India,Bangalore,47000.00
CUST02361,Brazil,Salvador,56000.00
CUST02362,Brazil,Salvador,58000.00
CUST02363,Brazil,Salvador,54000.00
CUST02364,Brazil,Brasília,63000.00
CUST02365,Brazil,Brasília,65000.00
CUST02366,Brazil,Brasília,61000.00
CUST02367,Mexico,Guadalajara,63000.00
CUST02368,Mexico,Guadalajara,65000.00
CUST02369,Mexico,Guadalajara,61000.00
CUST02370,Mexico,Cancun,72000.00
CUST02371,Mexico,Cancun,74000.00
CUST02372,Mexico,Cancun,70000.00
CUST02373,Singapore,Jurong,99000.00
CUST02374,Singapore,Jurong,101000.00
CUST02375,Singapore,Jurong,97000.00
CUST02376,Singapore,Changi,103000.00
CUST02377,Singapore,Changi,105000.00
CUST02378,Singapore,Changi,101000.00
CUST02379,South Korea,Gwangju,79000.00
CUST02380,South Korea,Gwangju,81000.00
CUST02381,South Korea,Gwangju,77000.00
CUST02382,South Korea,Ulsan,76000.00
CUST02383,South Korea,Ulsan,78000.00
CUST02384,South Korea,Ulsan,74000.00
CUST02385,US,WA,58000.00
CUST02386,US,WA,60000.00
CUST02387,US,WA,56000.00
CUST02388,US,CO,49000.00
CUST02389,US,CO,51000.00
CUST02390,US,CO,47000.00
CUST02391,US,AZ,57000.00
CUST02392,US,AZ,59000.00
CUST02393,US,AZ,55000.00
CUST02394,US,VA,62000.00
CUST02395,US,VA,64000.00
CUST02396,US,VA,60000.00
CUST02397,US,MA,73000.00
CUST02398,US,MA,75000.00
CUST02399,US,MA,71000.00
CUST02400,US,MN,60000.00
CUST02401,US,MN,62000.00
CUST02402,US,MN,58000.00
CUST02403,US,MI,53000.00
CUST02404,US,MI,55000.00
CUST02405,US,MI,51000.00
CUST02406,Germany,Bavaria,81000.00
CUST02407,Germany,Bavaria,83000.00
CUST02408,Germany,Bavaria,79000.00
CUST02409,Germany,Berlin,86000.00
CUST02410,Germany,Berlin,88000.00
CUST02411,Germany,Berlin,84000.00
CUST02412,Germany,NRW,76000.00
CUST02413,Germany,NRW,78000.00
CUST02414,Germany,NRW,74000.00
CUST02415,Germany,Hamburg,77000.00
CUST02416,Germany,Hamburg,79000.00
CUST02417,Germany,Hamburg,75000.00
CUST02418,France,Ile-de-France,91000.00
CUST02419,France,Ile-de-France,93000.00
CUST02420,France,Ile-de-France,89000.00
CUST02421,France,Provence,71000.00
CUST02422,France,Provence,73000.00
CUST02423,France,Provence,69000.00
CUST02424,UK,England,96000.00
CUST02425,UK,England,98000.00
CUST02426,UK,England,94000.00
CUST02427,UK,Scotland,56000.00
CUST02428,UK,Scotland,58000.00
CUST02429,UK,Scotland,54000.00
CUST02430,Spain,Catalonia,73000.00
CUST02431,Spain,Catalonia,75000.00
CUST02432,Spain,Catalonia,71000.00
CUST02433,Spain,Madrid,79000.00
CUST02434,Spain,Madrid,81000.00
CUST02435,Spain,Madrid,77000.00
CUST02436,Italy,Lombardy,69000.00
CUST02437,Italy,Lombardy,71000.00
CUST02438,Italy,Lombardy,67000.00
CUST02439,Italy,Rome,65000.00
CUST02440,Italy,Rome,67000.00
CUST02441,Italy,Rome,63000.00
CUST02442,Canada,Ontario,66000.00
CUST02443,Canada,Ontario,68000.00
CUST02444,Canada,Ontario,64000.00
CUST02445,Canada,BC,59000.00
CUST02446,Canada,BC,61000.00
CUST02447,Canada,BC,57000.00
CUST02448,Australia,NSW,89000.00
CUST02449,Australia,NSW,91000.00
CUST02450,Australia,NSW,87000.00
CUST02451,Australia,VIC,78000.00
CUST02452,Australia,VIC,80000.00
CUST02453,Australia,VIC,76000.00
CUST02454,Japan,Tokyo,121000.00
CUST02455,Japan,Tokyo,123000.00
CUST02456,Japan,Tokyo,119000.00
CUST02457,Japan,Osaka,96000.00
CUST02458,Japan,Osaka,98000.00
CUST02459,Japan,Osaka,94000.00
CUST02460,China,Beijing,101000.00
CUST02461,China,Beijing,103000.00
CUST02462,China,Beijing,99000.00
CUST02463,China,Shanghai,111000.00
CUST02464,China,Shanghai,113000.00
CUST02465,China,Shanghai,109000.00
CUST02466,India,Delhi,46000.00
CUST02467,India,Delhi,48000.00
CUST02468,India,Delhi,44000.00
CUST02469,India,Maharashtra,51000.00
CUST02470,India,Maharashtra,53000.00
CUST02471,India,Maharashtra,49000.00
CUST02472,Brazil,Sao Paulo,76000.00
CUST02473,Brazil,Sao Paulo,78000.00
CUST02474,Brazil,Sao Paulo,74000.00
CUST02475,Brazil,Rio de Janeiro,63000.00
CUST02476,Brazil,Rio de Janeiro,65000.00
CUST02477,Brazil,Rio de Janeiro,61000.00
CUST02478,Mexico,Mexico City,69000.00
CUST02479,Mexico,Mexico City,71000.00
CUST02480,Mexico,Mexico City,67000.00
CUST02481,Mexico,Jalisco,63000.00
CUST02482,Mexico,Jalisco,65000.00
CUST02483,Mexico,Jalisco,61000.00
CUST02484,Singapore,Central,106000.00
CUST02485,Singapore,Central,108000.00
CUST02486,Singapore,Central,104000.00
CUST02487,Singapore,East,99000.00
CUST02488,Singapore,East,101000.00
CUST02489,Singapore,East,97000.00
CUST02490,South Korea,Seoul,99000.00
CUST02491,South Korea,Seoul,101000.00
CUST02492,South Korea,Seoul,97000.00
CUST02493,South Korea,Busan,86000.00
CUST02494,South Korea,Busan,88000.00
CUST02495,South Korea,Busan,84000.00
CUST02496,US,CA,52000.00
CUST02497,US,NY,77000.00
CUST02498,US,TX,47000.00
CUST02499,US,FL,62000.00
CUST02500,US,WA,57000.00
CUST02501,US,CA,50000.00
CUST02502,US,CA,55000.00
CUST02503,US,CA,52000.00
CUST02504,US,NY,75000.00
CUST02505,US,NY,78000.00
CUST02506,US,NY,72000.00
CUST02507,US,TX,45000.00
CUST02508,US,TX,48000.00
CUST02509,US,TX,42000.00
CUST02510,US,FL,60000.00
CUST02511,US,FL,62000.00
CUST02512,US,FL,58000.00
CUST02513,US,WA,55000.00
CUST02514,US,WA,57000.00
CUST02515,US,WA,53000.00
CUST02516,US,IL,65000.00
CUST02517,US,IL,67000.00
CUST02518,US,IL,63000.00
CUST02519,US,PA,48000.00
CUST02520,US,PA,50000.00
CUST02521,US,PA,46000.00
CUST02522,US,OH,52000.00
CUST02523,US,OH,54000.00
CUST02524,US,OH,50000.00
CUST02525,US,GA,70000.00
CUST02526,US,GA,72000.00
CUST02527,US,GA,68000.00
CUST02528,US,NC,58000.00
CUST02529,US,NC,60000.00
CUST02530,US,NC,56000.00
CUST02531,US,MI,52000.00
CUST02532,US,MI,54000.00
CUST02533,US,MI,50000.00
CUST02534,US,CO,48000.00
CUST02535,US,CO,50000.00
CUST02536,US,CO,46000.00
CUST02537,US,AZ,56000.00
CUST02538,US,AZ,58000.00
CUST02539,US,AZ,54000.00
CUST02540,US,VA,61000.00
CUST02541,US,VA,63000.00
CUST02542,US,VA,59000.00
CUST02543,US,MA,72000.00
CUST02544,US,MA,74000.00
CUST02545,US,MA,70000.00
CUST02546,US,MN,59000.00
CUST02547,US,MN,61000.00
CUST02548,US,MN,57000.00
CUST02549,US,NV,64000.00
CUST02550,US,NV,66000.00
CUST02551,US,NV,62000.00
CUST02552,US,OR,51000.00
CUST02553,US,OR,53000.00
CUST02554,US,OR,49000.00
CUST02555,US,UT,58000.00
CUST02556,US,UT,60000.00
CUST02557,US,UT,56000.00
CUST02558,US,NM,45000.00
CUST02559,US,NM,47000.00
CUST02560,US,NM,43000.00
CUST02561,Germany,Bavaria,80000.00
CUST02562,Germany,Bavaria,82000.00
CUST02563,Germany,Bavaria,78000.00
CUST02564,Germany,Berlin,85000.00
CUST02565,Germany,Berlin,87000.00
CUST02566,Germany,Berlin,83000.00
CUST02567,Germany,NRW,75000.00
CUST02568,Germany,NRW,77000.00
CUST02569,Germany,NRW,73000.00
CUST02570,Germany,Hamburg,76000.00
CUST02571,Germany,Hamburg,78000.00
CUST02572,Germany,Hamburg,74000.00
CUST02573,Germany,Hesse,81000.00
CUST02574,Germany,Hesse,83000.00
CUST02575,Germany,Hesse,79000.00
CUST02576,Germany,Baden-Wurttemberg,88000.00
CUST02577,Germany,Baden-Wurttemberg,90000.00
CUST02578,Germany,Baden-Wurttemberg,86000.00
CUST02579,Germany,Saxony,72000.00
CUST02580,Germany,Saxony,74000.00
CUST02581,France,Ile-de-France,90000.00
CUST02582,France,Ile-de-France,92000.00
CUST02583,France,Ile-de-France,88000.00
CUST02584,France,Provence,70000.00
CUST02585,France,Provence,72000.00
CUST02586,France,Provence,68000.00
CUST02587,France,Lyon,65000.00
CUST02588,France,Lyon,67000.00
CUST02589,France,Lyon,63000.00
CUST02590,France,Rhone-Alpes,68000.00
CUST02591,France,Rhone-Alpes,70000.00
CUST02592,France,Rhone-Alpes,66000.00
CUST02593,France,Aquitaine,75000.00
CUST02594,France,Aquitaine,77000.00
CUST02595,France,Aquitaine,73000.00
CUST02596,France,Brittany,62000.00
CUST02597,France,Brittany,64000.00
CUST02598,France,Brittany,60000.00
CUST02599,France,Burgundy,59000.00
CUST02600,France,Burgundy,61000.00
CUST02601,UK,England,95000.00
CUST02602,UK,England,97000.00
CUST02603,UK,England,93000.00
CUST02604,UK,Scotland,55000.00
CUST02605,UK,Scotland,57000.00
CUST02606,UK,Scotland,53000.00
CUST02607,UK,Wales,48000.00
CUST02608,UK,Wales,50000.00
CUST02609,UK,Wales,46000.00
CUST02610,UK,Northern Ireland,52000.00
CUST02611,UK,Northern Ireland,54000.00
CUST02612,UK,Northern Ireland,50000.00
CUST02613,Spain,Catalonia,72000.00
CUST02614,Spain,Catalonia,74000.00
CUST02615,Spain,Catalonia,70000.00
CUST02616,Spain,Madrid,78000.00
CUST02617,Spain,Madrid,80000.00
CUST02618,Spain,Madrid,76000.00
CUST02619,Spain,Valencia,65000.00
CUST02620,Spain,Valencia,67000.00
CUST02621,Spain,Valencia,63000.00
CUST02622,Spain,Andalusia,71000.00
CUST02623,Spain,Andalusia,73000.00
CUST02624,Spain,Andalusia,69000.00
CUST02625,Spain,Basque,68000.00
CUST02626,Spain,Basque,70000.00
CUST02627,Spain,Basque,66000.00
CUST02628,Spain,Galicia,61000.00
CUST02629,Spain,Galicia,63000.00
CUST02630,Spain,Galicia,59000.00
CUST02631,Italy,Lombardy,68000.00
CUST02632,Italy,Lombardy,70000.00
CUST02633,Italy,Lombardy,66000.00
CUST02634,Italy,Rome,64000.00
CUST02635,Italy,Rome,66000.00
CUST02636,Italy,Rome,62000.00
CUST02637,Italy,Sicily,59000.00
CUST02638,Italy,Sicily,61000.00
CUST02639,Italy,Sicily,57000.00
CUST02640,Italy,Piedmont,72000.00
CUST02641,Italy,Piedmont,74000.00
CUST02642,Italy,Piedmont,70000.00
CUST02643,Italy,Campania,67000.00
CUST02644,Italy,Campania,69000.00
CUST02645,Italy,Campania,65000.00
CUST02646,Italy,Veneto,70000.00
CUST02647,Italy,Veneto,72000.00
CUST02648,Italy,Veneto,68000.00
CUST02649,Canada,Ontario,65000.00
CUST02650,Canada,Ontario,67000.00
CUST02651,Canada,Ontario,63000.00
CUST02652,Canada,BC,58000.00
CUST02653,Canada,BC,60000.00
CUST02654,Canada,BC,56000.00
CUST02655,Canada,Quebec,54000.00
CUST02656,Canada,Quebec,56000.00
CUST02657,Canada,Quebec,52000.00
CUST02658,Canada,Alberta,62000.00
CUST02659,Canada,Alberta,64000.00
CUST02660,Canada,Alberta,60000.00
CUST02661,Canada,Manitoba,51000.00
CUST02662,Canada,Manitoba,53000.00
CUST02663,Canada,Manitoba,49000.00
CUST02664,Canada,Saskatchewan,48000.00
CUST02665,Canada,Saskatchewan,50000.00
CUST02666,Canada,Saskatchewan,46000.00
CUST02667,Australia,NSW,88000.00
CUST02668,Australia,NSW,90000.00
CUST02669,Australia,NSW,86000.00
CUST02670,Australia,VIC,77000.00
CUST02671,Australia,VIC,79000.00
CUST02672,Australia,VIC,75000.00
CUST02673,Australia,Queensland,71000.00
CUST02674,Australia,Queensland,73000.00
CUST02675,Australia,Queensland,69000.00
CUST02676,Australia,WA,69000.00
CUST02677,Australia,WA,71000.00
CUST02678,Australia,WA,67000.00
CUST02679,Australia,SA,61000.00
CUST02680,Australia,SA,63000.00
CUST02681,Australia,SA,59000.00
CUST02682,Australia,Tasmania,52000.00
CUST02683,Australia,Tasmania,54000.00
CUST02684,Australia,Tasmania,50000.00
CUST02685,Japan,Tokyo,120000.00
CUST02686,Japan,Tokyo,122000.00
CUST02687,Japan,Tokyo,118000.00
CUST02688,Japan,Osaka,95000.00
CUST02689,Japan,Osaka,97000.00
CUST02690,Japan,Osaka,93000.00
CUST02691,Japan,Kyoto,82000.00
CUST02692,Japan,Kyoto,84000.00
CUST02693,Japan,Kyoto,80000.00
CUST02694,Japan,Hokkaido,74000.00
CUST02695,Japan,Hokkaido,76000.00
CUST02696,Japan,Hokkaido,72000.00
CUST02697,Japan,Fukuoka,71000.00
CUST02698,Japan,Fukuoka,73000.00
CUST02699,Japan,Fukuoka,69000.00
CUST02700,Japan,Nagoya,85000.00
CUST02701,China,Beijing,100000.00
CUST02702,China,Beijing,102000.00
CUST02703,China,Beijing,98000.00
CUST02704,China,Shanghai,110000.00
CUST02705,China,Shanghai,112000.00
CUST02706,China,Shanghai,108000.00
CUST02707,China,Guangdong,105000.00
CUST02708,China,Guangdong,107000.00
CUST02709,China,Guangdong,103000.00
CUST02710,China,Chongqing,95000.00
CUST02711,China,Chongqing,97000.00
CUST02712,China,Chongqing,93000.00
CUST02713,China,Sichuan,88000.00
CUST02714,China,Sichuan,90000.00
CUST02715,China,Sichuan,86000.00
CUST02716,China,Hunan,82000.00
CUST02717,China,Hunan,84000.00
CUST02718,China,Hunan,80000.00
CUST02719,India,Delhi,45000.00
CUST02720,India,Delhi,47000.00
CUST02721,India,Delhi,43000.00
CUST02722,India,Maharashtra,50000.00
CUST02723,India,Maharashtra,52000.00
CUST02724,India,Maharashtra,48000.00
CUST02725,India,Karnataka,48000.00
CUST02726,India,Karnataka,50000.00
CUST02727,India,Karnataka,46000.00
CUST02728,India,Tamil Nadu,46000.00
CUST02729,India,Tamil Nadu,48000.00
CUST02730,India,Tamil Nadu,44000.00
CUST02731,India,Uttar Pradesh,42000.00
CUST02732,India,Uttar Pradesh,44000.00
CUST02733,India,Uttar Pradesh,40000.00
CUST02734,Brazil,Sao Paulo,75000.00
CUST02735,Brazil,Sao Paulo,77000.00
CUST02736,Brazil,Sao Paulo,73000.00
CUST02737,Brazil,Rio de Janeiro,62000.00
CUST02738,Brazil,Rio de Janeiro,64000.00
CUST02739,Brazil,Rio de Janeiro,60000.00
CUST02740,Brazil,Minas Gerais,58000.00
CUST02741,Brazil,Minas Gerais,60000.00
CUST02742,Brazil,Minas Gerais,56000.00
CUST02743,Brazil,Bahia,55000.00
CUST02744,Brazil,Bahia,57000.00
CUST02745,Brazil,Bahia,53000.00
CUST02746,Mexico,Mexico City,68000.00
CUST02747,Mexico,Mexico City,70000.00
CUST02748,Mexico,Mexico City,66000.00
CUST02749,Mexico,Jalisco,62000.00
CUST02750,Mexico,Jalisco,64000.00
CUST02751,Mexico,Jalisco,60000.00
CUST02752,Mexico,Monterrey,71000.00
CUST02753,Mexico,Monterrey,73000.00
CUST02754,Mexico,Monterrey,69000.00
CUST02755,Mexico,Puebla,59000.00
CUST02756,Mexico,Puebla,61000.00
CUST02757,Mexico,Puebla,57000.00
CUST02758,Singapore,Central,105000.00
CUST02759,Singapore,Central,107000.00
CUST02760,Singapore,Central,103000.00
CUST02761,Singapore,East,98000.00
CUST02762,Singapore,East,100000.00
CUST02763,Singapore,East,96000.00
CUST02764,Singapore,West,102000.00
CUST02765,Singapore,West,104000.00
CUST02766,Singapore,West,100000.00
CUST02767,Singapore,North,96000.00
CUST02768,Singapore,North,98000.00
CUST02769,Singapore,North,94000.00
CUST02770,South Korea,Seoul,98000.00
CUST02771,South Korea,Seoul,100000.00
CUST02772,South Korea,Seoul,96000.00
CUST02773,South Korea,Busan,85000.00
CUST02774,South Korea,Busan,87000.00
CUST02775,South Korea,Busan,83000.00
CUST02776,South Korea,Incheon,82000.00
CUST02777,South Korea,Incheon,84000.00
CUST02778,South Korea,Incheon,80000.00
CUST02779,South Korea,Daegu,78000.00
CUST02780,South Korea,Daegu,80000.00
CUST02781,South Korea,Daegu,76000.00
CUST02782,South Korea,Daejeon,75000.00
CUST02783,South Korea,Daejeon,77000.00
CUST02784,South Korea,Daejeon,73000.00
CUST02785,US,CA,51000.00
CUST02786,US,CA,56000.00
CUST02787,US,CA,53000.00
CUST02788,US,NY,76000.00
CUST02789,US,NY,79000.00
CUST02790,US,NY,73000.00
CUST02791,US,TX,46000.00
CUST02792,US,TX,49000.00
CUST02793,US,TX,43000.00
CUST02794,US,FL,61000.00
CUST02795,US,FL,63000.00
CUST02796,US,FL,59000.00
CUST02797,US,WA,56000.00
CUST02798,US,WA,58000.00
CUST02799,US,WA,54000.00
CUST02800,US,IL,66000.00
CUST02801,Germany,Munich,81000.00
CUST02802,Germany,Munich,83000.00
CUST02803,Germany,Munich,79000.00
CUST02804,Germany,Cologne,87000.00
CUST02805,Germany,Cologne,89000.00
CUST02806,Germany,Cologne,85000.00
CUST02807,France,Marseille,71000.00
CUST02808,France,Marseille,73000.00
CUST02809,France,Marseille,69000.00
CUST02810,France,Toulouse,66000.00
CUST02811,France,Toulouse,68000.00
CUST02812,France,Toulouse,64000.00
CUST02813,UK,Liverpool,56000.00
CUST02814,UK,Liverpool,58000.00
CUST02815,UK,Liverpool,54000.00
CUST02816,UK,Bristol,51000.00
CUST02817,UK,Bristol,53000.00
CUST02818,UK,Bristol,49000.00
CUST02819,Spain,Barcelona,73000.00
CUST02820,Spain,Barcelona,75000.00
CUST02821,Spain,Barcelona,71000.00
CUST02822,Spain,Valencia,66000.00
CUST02823,Spain,Valencia,68000.00
CUST02824,Spain,Valencia,64000.00
CUST02825,Italy,Milan,69000.00
CUST02826,Italy,Milan,71000.00
CUST02827,Italy,Milan,67000.00
CUST02828,Italy,Florence,65000.00
CUST02829,Italy,Florence,67000.00
CUST02830,Italy,Florence,63000.00
CUST02831,Canada,Toronto,66000.00
CUST02832,Canada,Toronto,68000.00
CUST02833,Canada,Toronto,64000.00
CUST02834,Canada,Calgary,63000.00
CUST02835,Canada,Calgary,65000.00
CUST02836,Canada,Calgary,61000.00
CUST02837,Australia,Melbourne,78000.00
CUST02838,Australia,Melbourne,80000.00
CUST02839,Australia,Melbourne,76000.00
CUST02840,Australia,Brisbane,72000.00
CUST02841,Australia,Brisbane,74000.00
CUST02842,Australia,Brisbane,70000.00
CUST02843,Japan,Tokyo,121000.00
CUST02844,Japan,Tokyo,123000.00
CUST02845,Japan,Tokyo,119000.00
CUST02846,Japan,Yokohama,96000.00
CUST02847,Japan,Yokohama,98000.00
CUST02848,Japan,Yokohama,94000.00
CUST02849,China,Shanghai,111000.00
CUST02850,China,Shanghai,113000.00
CUST02851,China,Shanghai,109000.00
CUST02852,China,Shenzhen,106000.00
CUST02853,China,Shenzhen,108000.00
CUST02854,China,Shenzhen,104000.00
CUST02855,India,Mumbai,51000.00
CUST02856,India,Mumbai,53000.00
CUST02857,India,Mumbai,49000.00
CUST02858,India,Bangalore,49000.00
CUST02859,India,Bangalore,51000.00
CUST02860,India,Bangalore,47000.00
CUST02861,Brazil,Salvador,56000.00
CUST02862,Brazil,Salvador,58000.00
CUST02863,Brazil,Salvador,54000.00
CUST02864,Brazil,Brasília,63000.00
CUST02865,Brazil,Brasília,65000.00
CUST02866,Brazil,Brasília,61000.00
CUST02867,Mexico,Guadalajara,63000.00
CUST02868,Mexico,Guadalajara,65000.00
CUST02869,Mexico,Guadalajara,61000.00
CUST02870,Mexico,Cancun,72000.00
CUST02871,Mexico,Cancun,74000.00
CUST02872,Mexico,Cancun,70000.00
CUST02873,Singapore,Jurong,99000.00
CUST02874,Singapore,Jurong,101000.00
CUST02875,Singapore,Jurong,97000.00
CUST02876,Singapore,Changi,103000.00
CUST02877,Singapore,Changi,105000.00
CUST02878,Singapore,Changi,101000.00
CUST02879,South Korea,Gwangju,79000.00
CUST02880,South Korea,Gwangju,81000.00
CUST02881,South Korea,Gwangju,77000.00
CUST02882,South Korea,Ulsan,76000.00
CUST02883,South Korea,Ulsan,78000.00
CUST02884,South Korea,Ulsan,74000.00
CUST02885,US,WA,58000.00
CUST02886,US,WA,60000.00
CUST02887,US,WA,56000.00
CUST02888,US,CO,49000.00
CUST02889,US,CO,51000.00
CUST02890,US,CO,47000.00
CUST02891,US,AZ,57000.00
