order_id,customer_id,item_code,quantity,unit_price,weight_per_item,order_date,status,discount_code
ORD11321,CUST04521,ITEM-C251,1,111.53,2.1,2024-01-31,PENDING,DISC05
ORD11322,CUST04522,ITEM-A124,19,570.82,0.9,2024-01-31,CONFIRMED,DISC20
ORD11323,CUST04523,ITEM-G065,5,412.86,4.8,2024-01-27,PENDING,DISC20
ORD11324,CUST04524,ITEM-G311,14,580.40,4.7,2024-02-02,CONFIRMED,DISC10
ORD11325,CUST04525,ITEM-D344,12,290.96,2.8,2024-01-25,CONFIRMED,DISC05
ORD11326,CUST04526,ITEM-A174,1,373.57,1.5,2024-01-24,CONFIRMED,
ORD11327,CUST04527,ITEM-F324,2,175.92,4.6,2024-02-15,PENDING,
ORD11328,CUST04528,ITEM-E122,9,417.94,1.5,2024-01-16,PENDING,DISC05
ORD11329,CUST04529,ITEM-G243,14,154.73,0.9,2024-01-25,PENDING,DISC15
ORD11330,CUST04530,ITEM-D240,2,420.35,4.9,2024-01-26,CONFIRMED,DISC15
ORD11331,CUST04531,ITEM-F174,4,186.76,1.4,2024-01-28,CONFIRMED,DISC15
ORD11332,CUST04532,ITEM-B143,15,187.39,4.7,2024-01-22,CONFIRMED,
ORD11333,CUST04533,ITEM-F277,1,582.95,4.7,2024-02-17,CONFIRMED,DISC05
ORD11334,CUST04534,ITEM-D249,16,167.56,2.3,2024-01-23,CONFIRMED,DISC15
ORD11335,CUST04535,ITEM-A200,9,559.58,4.0,2024-01-28,PENDING,DISC20
ORD11336,CUST04536,ITEM-F368,16,135.14,1.8,2024-02-26,CONFIRMED,DISC20
ORD11337,CUST04537,ITEM-F278,2,461.39,0.8,2024-01-26,PENDING,DISC20
ORD11338,CUST04538,ITEM-G272,6,81.28,2.8,2024-02-16,CONFIRMED,
ORD11339,CUST04539,ITEM-E035,8,272.08,4.7,2024-02-08,CONFIRMED,DISC20
ORD11340,CUST04540,ITEM-E021,20,95.09,3.5,2024-01-29,PENDING,DISC10
ORD11341,CUST04541,ITEM-B343,11,181.28,2.3,2024-02-05,PENDING,DISC15
ORD11342,CUST04542,ITEM-C476,3,55.12,3.3,2024-02-13,CONFIRMED,
ORD11343,CUST04543,ITEM-E110,17,195.86,4.7,2024-01-28,CONFIRMED,DISC05
ORD11344,CUST04544,ITEM-C146,6,291.00,2.9,2024-01-22,CONFIRMED,DISC20
ORD11345,CUST04545,ITEM-C478,4,566.41,1.1,2024-01-20,CONFIRMED,DISC20
ORD11346,CUST04546,ITEM-B140,10,382.66,3.7,2024-01-13,PENDING,DISC20
ORD11347,CUST04547,ITEM-D129,2,100.76,2.4,2024-01-30,CONFIRMED,
ORD11348,CUST04548,ITEM-C395,5,400.41,1.7,2024-02-12,PENDING,DISC20
ORD11349,CUST04549,ITEM-F219,18,55.32,0.8,2024-02-21,CONFIRMED,DISC20
ORD11350,CUST04550,ITEM-A428,12,370.38,1.2,2024-01-30,CONFIRMED,DISC10
ORD11351,CUST04551,ITEM-C461,2,544.41,1.4,2024-01-27,CONFIRMED,DISC10
ORD11352,CUST04552,ITEM-G287,14,585.61,3.9,2024-02-14,CONFIRMED,DISC05
ORD11353,CUST04553,ITEM-G416,6,534.78,0.6,2024-02-06,PENDING,DISC15
ORD11354,CUST04554,ITEM-G343,8,196.74,4.0,2024-01-18,PENDING,
ORD11355,CUST04555,ITEM-G241,8,159.77,4.6,2024-02-05,PENDING,DISC05
ORD11356,CUST04556,ITEM-B013,7,269.16,1.8,2024-01-15,PENDING,DISC10
ORD11357,CUST04557,ITEM-F261,13,423.73,4.3,2024-01-28,CONFIRMED,
ORD11358,CUST04558,ITEM-C092,19,579.39,1.7,2024-01-17,PENDING,DISC10
ORD11359,CUST04559,ITEM-F403,11,290.02,4.9,2024-01-08,PENDING,DISC20
ORD11360,CUST04560,ITEM-B131,2,439.83,0.5,2024-02-26,CONFIRMED,DISC10
ORD11361,CUST04561,ITEM-D036,11,392.74,3.5,2024-01-15,PENDING,DISC20
ORD11362,CUST04562,ITEM-C342,14,229.40,3.6,2024-01-30,CONFIRMED,DISC05
ORD11363,CUST04563,ITEM-D341,13,422.52,4.6,2024-02-13,PENDING,DISC15
ORD11364,CUST04564,ITEM-E427,1,217.13,1.4,2024-02-20,PENDING,DISC15
ORD11365,CUST04565,ITEM-D227,7,331.15,4.1,2024-02-21,CONFIRMED,
ORD11366,CUST04566,ITEM-C264,20,234.35,4.2,2024-02-21,CONFIRMED,DISC10
ORD11367,CUST04567,ITEM-B413,7,131.04,0.7,2024-01-31,CONFIRMED,DISC15
ORD11368,CUST04568,ITEM-D454,19,156.94,3.6,2024-01-20,PENDING,DISC05
ORD11369,CUST04569,ITEM-B336,1,540.96,4.4,2024-02-03,CONFIRMED,DISC15
ORD11370,CUST04570,ITEM-B091,17,305.50,3.0,2024-02-19,CONFIRMED,DISC15
ORD11371,CUST04571,ITEM-B411,15,417.17,4.9,2024-01-30,PENDING,DISC15
ORD11372,CUST04572,ITEM-E418,17,284.71,4.6,2024-01-26,CONFIRMED,DISC15
ORD11373,CUST04573,ITEM-D133,8,511.92,1.7,2024-02-06,PENDING,DISC05
ORD11374,CUST04574,ITEM-C226,3,442.45,1.6,2024-01-18,PENDING,DISC20
ORD11375,CUST04575,ITEM-A071,5,177.19,3.6,2024-01-31,CONFIRMED,
ORD11376,CUST04576,ITEM-D209,11,348.44,2.4,2024-01-08,PENDING,DISC15
ORD11377,CUST04577,ITEM-G300,1,521.20,3.9,2024-01-28,PENDING,
ORD11378,CUST04578,ITEM-C153,13,519.40,4.8,2024-02-02,CONFIRMED,DISC15
ORD11379,CUST04579,ITEM-B140,14,317.10,2.2,2024-02-18,PENDING,DISC05
ORD11380,CUST04580,ITEM-G240,5,589.40,2.9,2024-02-10,PENDING,DISC20
ORD11381,CUST04581,ITEM-E340,1,96.17,2.4,2024-02-11,PENDING,DISC05
ORD11382,CUST04582,ITEM-A134,13,230.04,2.5,2024-01-29,PENDING,DISC10
ORD11383,CUST04583,ITEM-G488,14,188.75,0.9,2024-01-30,CONFIRMED,DISC10
ORD11384,CUST04584,ITEM-B333,3,479.68,3.4,2024-02-17,CONFIRMED,DISC05
ORD11385,CUST04585,ITEM-B430,1,391.73,1.6,2024-01-25,CONFIRMED,DISC20
ORD11386,CUST04586,ITEM-B239,9,471.79,1.3,2024-02-10,CONFIRMED,DISC05
ORD11387,CUST04587,ITEM-C056,19,64.12,1.9,2024-02-14,PENDING,DISC15
ORD11388,CUST04588,ITEM-F102,3,375.65,4.2,2024-01-26,CONFIRMED,DISC10
ORD11389,CUST04589,ITEM-G351,20,493.04,4.1,2024-01-29,CONFIRMED,DISC10
ORD11390,CUST04590,ITEM-E220,12,87.93,3.4,2024-01-04,PENDING,DISC15
ORD11391,CUST04591,ITEM-A222,12,399.57,4.2,2024-02-12,CONFIRMED,DISC15
ORD11392,CUST04592,ITEM-B376,17,581.01,1.7,2024-01-26,PENDING,DISC15
ORD11393,CUST04593,ITEM-D423,19,197.62,4.3,2024-01-29,CONFIRMED,DISC10
ORD11394,CUST04594,ITEM-D125,15,363.42,3.5,2024-01-23,CONFIRMED,DISC15
ORD11395,CUST04595,ITEM-G167,6,318.15,2.1,2024-01-21,PENDING,DISC10
ORD11396,CUST04596,ITEM-E360,9,355.69,2.8,2024-01-20,CONFIRMED,DISC05
ORD11397,CUST04597,ITEM-F209,16,355.35,1.6,2024-02-10,PENDING,DISC15
ORD11398,CUST04598,ITEM-G009,3,211.83,2.3,2024-01-29,PENDING,DISC20
ORD11399,CUST04599,ITEM-C243,18,342.01,2.4,2024-01-26,PENDING,DISC10
ORD11400,CUST04600,ITEM-F233,9,218.64,1.5,2024-02-08,CONFIRMED,DISC10
ORD11401,CUST04601,ITEM-A381,18,572.98,3.6,2024-01-21,CONFIRMED,DISC15
ORD11402,CUST04602,ITEM-C371,19,587.13,2.9,2024-01-20,CONFIRMED,DISC05
ORD11403,CUST04603,ITEM-C117,12,148.69,0.6,2024-02-09,CONFIRMED,DISC10
ORD11404,CUST04604,ITEM-A499,2,354.35,3.6,2024-01-15,PENDING,
ORD11405,CUST04605,ITEM-G007,19,206.39,2.7,2024-01-28,CONFIRMED,
ORD11406,CUST04606,ITEM-C482,16,112.75,0.8,2024-02-05,CONFIRMED,DISC20
ORD11407,CUST04607,ITEM-F352,2,133.45,4.2,2024-02-24,PENDING,
ORD11408,CUST04608,ITEM-B061,18,470.44,3.2,2024-02-12,CONFIRMED,DISC20
ORD11409,CUST04609,ITEM-D231,15,213.54,3.1,2024-02-06,PENDING,DISC20
ORD11410,CUST04610,ITEM-E031,20,578.06,0.9,2024-02-10,CONFIRMED,DISC05
ORD11411,CUST04611,ITEM-C339,3,136.38,1.3,2024-01-26,CONFIRMED,
ORD11412,CUST04612,ITEM-D231,20,308.45,0.6,2024-02-02,PENDING,DISC15
ORD11413,CUST04613,ITEM-A352,8,558.15,4.0,2024-02-09,CONFIRMED,DISC15
ORD11414,CUST04614,ITEM-A279,8,406.20,4.6,2024-02-16,CONFIRMED,
ORD11415,CUST04615,ITEM-A085,10,377.27,4.2,2024-02-16,PENDING,DISC15
ORD11416,CUST04616,ITEM-A240,10,434.85,4.7,2024-01-31,PENDING,DISC15
ORD11417,CUST04617,ITEM-A307,2,539.18,3.8,2024-01-28,PENDING,
ORD11418,CUST04618,ITEM-A118,19,372.92,0.6,2024-02-08,PENDING,DISC20
ORD11419,CUST04619,ITEM-A391,6,308.78,3.4,2024-02-20,PENDING,DISC05
ORD11420,CUST04620,ITEM-E224,16,582.98,2.6,2024-01-23,PENDING,DISC10
ORD11421,CUST04621,ITEM-F054,6,231.39,3.6,2024-01-21,PENDING,DISC20
ORD11422,CUST04622,ITEM-A233,3,222.98,2.0,2024-02-13,PENDING,DISC20
ORD11423,CUST04623,ITEM-G001,18,304.09,0.7,2024-01-30,PENDING,DISC20
ORD11424,CUST04624,ITEM-G256,15,467.99,1.4,2024-02-10,CONFIRMED,DISC10
ORD11425,CUST04625,ITEM-D451,16,116.78,4.9,2024-02-10,CONFIRMED,DISC05
ORD11426,CUST04626,ITEM-C283,1,353.74,0.9,2024-02-23,CONFIRMED,DISC15
ORD11427,CUST04627,ITEM-A332,5,324.11,3.7,2024-01-29,PENDING,DISC15
ORD11428,CUST04628,ITEM-G248,16,184.05,3.0,2024-01-21,CONFIRMED,DISC20
ORD11429,CUST04629,ITEM-E383,5,525.21,1.7,2024-02-16,PENDING,DISC10
ORD11430,CUST04630,ITEM-G260,9,501.30,1.8,2024-01-20,PENDING,DISC05
ORD11431,CUST04631,ITEM-D276,16,239.82,3.0,2024-02-02,PENDING,DISC15
ORD11432,CUST04632,ITEM-C446,7,589.43,1.6,2024-01-28,CONFIRMED,DISC15
ORD11433,CUST04633,ITEM-A163,16,437.88,4.2,2024-01-21,CONFIRMED,DISC15
ORD11434,CUST04634,ITEM-A065,17,580.94,2.0,2024-01-16,PENDING,
ORD11435,CUST04635,ITEM-E467,15,58.44,1.1,2024-02-16,CONFIRMED,
ORD11436,CUST04636,ITEM-D401,9,236.21,3.6,2024-02-06,CONFIRMED,DISC10
ORD11437,CUST04637,ITEM-G346,18,259.01,1.9,2024-01-26,PENDING,DISC20
ORD11438,CUST04638,ITEM-A317,3,179.12,3.6,2024-01-22,CONFIRMED,
ORD11439,CUST04639,ITEM-D051,4,294.02,3.6,2024-02-03,CONFIRMED,
ORD11440,CUST04640,ITEM-C408,2,211.35,2.2,2024-01-10,CONFIRMED,DISC20
ORD11441,CUST04641,ITEM-D290,6,143.49,0.9,2024-02-16,PENDING,DISC20
ORD11442,CUST04642,ITEM-F124,16,552.06,1.1,2024-01-25,PENDING,DISC15
ORD11443,CUST04643,ITEM-C342,1,544.40,2.6,2024-01-20,CONFIRMED,
ORD11444,CUST04644,ITEM-D484,12,593.21,1.8,2024-02-02,PENDING,DISC10
ORD11445,CUST04645,ITEM-D433,10,159.57,2.2,2024-01-27,CONFIRMED,DISC05
ORD11446,CUST04646,ITEM-D293,12,366.15,5.0,2024-01-23,CONFIRMED,DISC15
ORD11447,CUST04647,ITEM-C005,19,525.79,4.0,2024-01-20,PENDING,DISC10
ORD11448,CUST04648,ITEM-G410,8,383.89,2.1,2024-02-08,CONFIRMED,DISC20
ORD11449,CUST04649,ITEM-C348,5,395.54,4.6,2024-02-13,CONFIRMED,DISC10
ORD11450,CUST04650,ITEM-G226,2,368.77,3.8,2024-01-16,PENDING,DISC10
ORD11451,CUST04651,ITEM-F213,6,160.44,4.0,2024-01-29,PENDING,DISC20
ORD11452,CUST04652,ITEM-E468,9,506.76,1.7,2024-02-09,PENDING,DISC10
ORD11453,CUST04653,ITEM-F446,11,492.33,2.6,2024-01-18,CONFIRMED,DISC05
ORD11454,CUST04654,ITEM-G347,13,582.00,4.1,2024-01-23,CONFIRMED,DISC15
ORD11455,CUST04655,ITEM-A136,18,117.97,2.2,2024-02-11,PENDING,DISC20
ORD11456,CUST04656,ITEM-D422,12,109.59,1.6,2024-01-01,PENDING,DISC20
ORD11457,CUST04657,ITEM-B332,3,399.47,2.6,2024-02-17,PENDING,DISC15
ORD11458,CUST04658,ITEM-A072,2,570.44,1.9,2024-01-31,CONFIRMED,
ORD11459,CUST04659,ITEM-B455,18,124.62,2.5,2024-02-09,PENDING,DISC20
ORD11460,CUST04660,ITEM-F373,5,536.98,3.4,2024-02-03,PENDING,DISC20
ORD11461,CUST04661,ITEM-D481,9,67.99,2.2,2024-01-26,PENDING,DISC05
ORD11462,CUST04662,ITEM-G186,4,589.51,2.2,2024-02-11,PENDING,
ORD11463,CUST04663,ITEM-D142,7,582.51,4.8,2024-02-17,PENDING,
ORD11464,CUST04664,ITEM-F109,20,584.10,0.7,2024-01-22,CONFIRMED,DISC05
ORD11465,CUST04665,ITEM-G290,7,87.74,3.9,2024-01-25,CONFIRMED,DISC05
ORD11466,CUST04666,ITEM-C397,5,483.75,3.2,2024-01-28,CONFIRMED,DISC05
ORD11467,CUST04667,ITEM-E129,6,110.46,4.4,2024-01-22,CONFIRMED,DISC10
ORD11468,CUST04668,ITEM-G404,8,373.87,0.6,2024-01-22,CONFIRMED,DISC05
ORD11469,CUST04669,ITEM-F216,17,112.51,0.8,2024-02-01,PENDING,DISC20
ORD11470,CUST04670,ITEM-E056,15,327.11,4.8,2024-01-17,PENDING,DISC15
ORD11471,CUST04671,ITEM-F494,1,83.45,2.7,2024-01-28,PENDING,
ORD11472,CUST04672,ITEM-D365,15,90.42,0.9,2024-02-07,CONFIRMED,
ORD11473,CUST04673,ITEM-B141,20,398.19,3.0,2024-01-26,PENDING,DISC20
ORD11474,CUST04674,ITEM-E151,15,328.05,2.4,2024-02-03,CONFIRMED,DISC20
ORD11475,CUST04675,ITEM-F444,7,286.54,4.5,2024-02-01,PENDING,DISC15
ORD11476,CUST04676,ITEM-D213,4,221.90,1.9,2024-01-23,PENDING,DISC05
ORD11477,CUST04677,ITEM-F473,16,86.92,4.2,2024-01-30,PENDING,
ORD11478,CUST04678,ITEM-F379,12,496.47,3.0,2024-02-12,PENDING,
ORD11479,CUST04679,ITEM-D182,14,527.45,3.7,2024-02-20,PENDING,DISC20
ORD11480,CUST04680,ITEM-C181,4,367.86,1.5,2024-02-02,PENDING,DISC05
ORD11481,CUST04681,ITEM-G056,12,514.96,2.2,2024-02-15,PENDING,DISC20
ORD11482,CUST04682,ITEM-B414,14,514.84,4.9,2024-02-02,CONFIRMED,DISC20
ORD11483,CUST04683,ITEM-F425,9,65.92,1.7,2024-02-12,PENDING,DISC10
ORD11484,CUST04684,ITEM-C004,6,528.42,3.0,2024-02-07,CONFIRMED,DISC05
ORD11485,CUST04685,ITEM-F325,1,100.47,2.9,2024-01-12,PENDING,DISC15
ORD11486,CUST04686,ITEM-C081,12,221.40,2.0,2024-02-14,CONFIRMED,
ORD11487,CUST04687,ITEM-B081,20,77.37,0.9,2024-02-01,PENDING,DISC15
ORD11488,CUST04688,ITEM-E227,14,200.24,3.9,2024-01-24,PENDING,DISC15
ORD11489,CUST04689,ITEM-A146,19,317.65,3.5,2024-01-23,CONFIRMED,DISC15
ORD11490,CUST04690,ITEM-E029,1,162.43,4.8,2024-01-28,CONFIRMED,DISC10
ORD11491,CUST04691,ITEM-C168,4,54.25,3.9,2024-01-10,CONFIRMED,DISC15
ORD11492,CUST04692,ITEM-E361,8,325.14,4.3,2024-02-16,PENDING,
ORD11493,CUST04693,ITEM-D442,2,289.92,2.6,2024-01-23,PENDING,DISC20
ORD11494,CUST04694,ITEM-D294,13,440.22,2.4,2024-01-15,PENDING,
ORD11495,CUST04695,ITEM-C088,20,303.05,3.6,2024-01-28,CONFIRMED,DISC15
ORD11496,CUST04696,ITEM-G055,8,289.62,2.3,2024-01-15,PENDING,DISC10
ORD11497,CUST04697,ITEM-F174,8,233.19,1.3,2024-01-21,CONFIRMED,DISC20
ORD11498,CUST04698,ITEM-E100,12,243.10,4.8,2024-02-01,CONFIRMED,DISC05
ORD11499,CUST04699,ITEM-A075,9,158.50,3.2,2024-02-07,CONFIRMED,DISC05
ORD11500,CUST04700,ITEM-G322,16,305.17,3.0,2024-02-06,PENDING,DISC20
ORD11501,CUST04701,ITEM-F326,20,227.76,4.9,2024-01-22,CONFIRMED,DISC15
ORD11502,CUST04702,ITEM-A241,15,397.26,4.1,2024-02-02,CONFIRMED,DISC10
ORD11503,CUST04703,ITEM-E038,10,303.96,0.7,2024-01-29,PENDING,
ORD11504,CUST04704,ITEM-F443,3,388.25,2.8,2024-01-28,CONFIRMED,DISC15
ORD11505,CUST04705,ITEM-G293,7,226.84,2.6,2024-01-20,CONFIRMED,DISC15
ORD11506,CUST04706,ITEM-A416,11,590.31,0.9,2024-02-03,CONFIRMED,
ORD11507,CUST04707,ITEM-B363,15,595.04,2.9,2024-02-10,CONFIRMED,DISC10
ORD11508,CUST04708,ITEM-C470,10,263.08,4.0,2024-01-31,CONFIRMED,DISC10
ORD11509,CUST04709,ITEM-A169,4,356.88,2.2,2024-01-16,CONFIRMED,DISC10
ORD11510,CUST04710,ITEM-A299,5,554.21,1.9,2024-02-10,PENDING,DISC05
ORD11511,CUST04711,ITEM-E363,3,220.27,2.2,2024-01-26,PENDING,DISC05
ORD11512,CUST04712,ITEM-F360,17,101.40,3.5,2024-02-05,PENDING,
ORD11513,CUST04713,ITEM-C159,6,573.14,2.0,2024-02-03,PENDING,DISC05
ORD11514,CUST04714,ITEM-B071,5,92.44,4.3,2024-01-19,CONFIRMED,DISC10
ORD11515,CUST04715,ITEM-G317,5,378.49,1.2,2024-01-13,CONFIRMED,DISC15
ORD11516,CUST04716,ITEM-A211,12,422.00,1.6,2024-02-11,PENDING,DISC15
ORD11517,CUST04717,ITEM-B274,8,220.21,4.1,2024-01-20,CONFIRMED,DISC10
ORD11518,CUST04718,ITEM-F485,19,591.44,2.6,2024-01-30,PENDING,DISC20
ORD11519,CUST04719,ITEM-E215,6,499.29,4.1,2024-01-14,PENDING,
ORD11520,CUST04720,ITEM-F247,12,355.00,1.0,2024-01-31,CONFIRMED,DISC10
ORD11521,CUST04721,ITEM-A391,6,200.04,4.6,2024-01-20,PENDING,
ORD11522,CUST04722,ITEM-B419,15,536.55,4.7,2024-01-29,CONFIRMED,DISC15
ORD11523,CUST04723,ITEM-E192,8,262.39,0.9,2024-01-10,CONFIRMED,DISC10
ORD11524,CUST04724,ITEM-A430,11,485.26,1.1,2024-02-01,PENDING,DISC05
ORD11525,CUST04725,ITEM-G362,16,296.73,0.5,2024-01-15,CONFIRMED,DISC10
ORD11526,CUST04726,ITEM-B428,5,351.84,3.8,2024-02-01,PENDING,
ORD11527,CUST04727,ITEM-G148,8,215.63,0.7,2024-01-27,PENDING,
ORD11528,CUST04728,ITEM-A429,16,378.21,0.6,2024-02-07,CONFIRMED,DISC05
ORD11529,CUST04729,ITEM-C220,1,388.15,1.6,2024-02-11,CONFIRMED,
ORD11530,CUST04730,ITEM-E500,12,87.22,2.9,2024-01-20,CONFIRMED,DISC15
ORD11531,CUST04731,ITEM-G241,2,399.62,4.9,2024-02-01,CONFIRMED,DISC10
ORD11532,CUST04732,ITEM-G035,12,182.62,3.5,2024-01-11,PENDING,DISC05
ORD11533,CUST04733,ITEM-A181,18,236.20,3.4,2024-02-14,PENDING,DISC15
ORD11534,CUST04734,ITEM-F094,5,84.71,4.0,2024-01-28,CONFIRMED,DISC10
ORD11535,CUST04735,ITEM-B023,7,537.18,1.9,2024-01-25,PENDING,DISC20
ORD11536,CUST04736,ITEM-D130,2,464.31,1.4,2024-01-15,CONFIRMED,DISC10
ORD11537,CUST04737,ITEM-C064,12,290.32,2.3,2024-02-10,PENDING,DISC10
ORD11538,CUST04738,ITEM-B255,16,252.04,4.1,2024-01-29,CONFIRMED,DISC15
ORD11539,CUST04739,ITEM-A221,20,597.30,1.3,2024-01-12,PENDING,
ORD11540,CUST04740,ITEM-A168,10,218.57,3.2,2024-01-21,CONFIRMED,DISC15
ORD11541,CUST04741,ITEM-C229,2,449.75,4.6,2024-01-28,PENDING,DISC10
ORD11542,CUST04742,ITEM-F406,2,91.27,3.4,2024-01-21,CONFIRMED,
ORD11543,CUST04743,ITEM-B435,20,422.95,2.5,2024-01-23,CONFIRMED,DISC05
ORD11544,CUST04744,ITEM-G331,12,249.18,4.8,2024-01-11,CONFIRMED,DISC15
ORD11545,CUST04745,ITEM-C191,15,469.70,3.1,2024-02-01,PENDING,DISC15
ORD11546,CUST04746,ITEM-C333,9,187.29,1.0,2024-02-16,CONFIRMED,DISC15
ORD11547,CUST04747,ITEM-E199,18,114.77,4.0,2024-02-12,PENDING,DISC05
ORD11548,CUST04748,ITEM-E147,16,160.10,1.1,2024-01-19,PENDING,DISC05
ORD11549,CUST04749,ITEM-F228,3,495.78,4.9,2024-02-01,PENDING,
ORD11550,CUST04750,ITEM-E278,10,540.23,4.3,2024-01-29,CONFIRMED,DISC10
ORD11551,CUST04751,ITEM-E115,4,591.82,4.1,2024-01-14,PENDING,
ORD11552,CUST04752,ITEM-C284,19,252.90,4.1,2024-02-09,CONFIRMED,DISC20
ORD11553,CUST04753,ITEM-A034,10,268.99,3.7,2024-02-08,PENDING,DISC15
ORD11554,CUST04754,ITEM-G295,3,118.93,1.9,2024-01-10,PENDING,DISC15
ORD11555,CUST04755,ITEM-F265,12,120.58,4.2,2024-01-22,CONFIRMED,DISC05
ORD11556,CUST04756,ITEM-D258,2,507.26,2.8,2024-01-21,CONFIRMED,DISC05
ORD11557,CUST04757,ITEM-C479,8,240.31,4.7,2024-02-17,PENDING,
ORD11558,CUST04758,ITEM-C101,18,200.95,3.3,2024-02-07,CONFIRMED,DISC20
ORD11559,CUST04759,ITEM-F087,19,567.88,1.2,2024-01-29,PENDING,DISC20
ORD11560,CUST04760,ITEM-A423,1,94.67,4.8,2024-02-14,PENDING,DISC05
ORD11561,CUST04761,ITEM-G293,14,389.96,0.6,2024-02-03,PENDING,DISC10
ORD11562,CUST04762,ITEM-D126,13,213.59,0.8,2024-01-12,CONFIRMED,DISC15
ORD11563,CUST04763,ITEM-D248,15,162.21,3.2,2024-01-27,PENDING,DISC10
ORD11564,CUST04764,ITEM-D067,12,333.24,1.0,2024-01-21,PENDING,
ORD11565,CUST04765,ITEM-C231,8,127.48,0.7,2024-02-27,PENDING,DISC20
ORD11566,CUST04766,ITEM-D128,6,497.41,4.7,2024-02-06,PENDING,DISC05
ORD11567,CUST04767,ITEM-G082,16,597.78,2.6,2024-02-08,PENDING,DISC15
ORD11568,CUST04768,ITEM-A047,13,327.99,4.9,2024-01-29,PENDING,
ORD11569,CUST04769,ITEM-A145,16,378.64,4.3,2024-02-11,PENDING,DISC10
ORD11570,CUST04770,ITEM-E005,4,287.01,4.5,2024-02-10,PENDING,DISC15
ORD11571,CUST04771,ITEM-C024,13,78.14,3.0,2024-01-16,PENDING,
ORD11572,CUST04772,ITEM-D259,15,470.42,1.8,2024-02-09,CONFIRMED,DISC05
ORD11573,CUST04773,ITEM-A202,12,487.19,2.0,2024-02-17,PENDING,DISC05
ORD11574,CUST04774,ITEM-B309,17,270.76,0.7,2024-01-11,CONFIRMED,DISC10
ORD11575,CUST04775,ITEM-G243,17,301.34,3.2,2024-02-01,CONFIRMED,DISC10
ORD11576,CUST04776,ITEM-E164,6,266.13,3.3,2024-02-14,PENDING,DISC20
ORD11577,CUST04777,ITEM-C260,17,342.79,3.7,2024-01-30,PENDING,
ORD11578,CUST04778,ITEM-C170,4,588.94,3.1,2024-02-08,CONFIRMED,DISC20
ORD11579,CUST04779,ITEM-D136,19,367.70,3.7,2024-01-24,PENDING,DISC05
ORD11580,CUST04780,ITEM-E323,20,476.03,2.2,2024-02-12,CONFIRMED,
ORD11581,CUST04781,ITEM-E486,4,154.93,2.5,2024-01-23,CONFIRMED,DISC15
ORD11582,CUST04782,ITEM-F105,14,326.00,3.3,2024-02-02,CONFIRMED,DISC05
ORD11583,CUST04783,ITEM-E107,18,228.78,3.5,2024-02-10,PENDING,DISC10
ORD11584,CUST04784,ITEM-B236,18,238.28,2.1,2024-02-11,PENDING,DISC20
ORD11585,CUST04785,ITEM-D099,8,203.45,1.8,2024-02-25,PENDING,DISC10
ORD11586,CUST04786,ITEM-F107,16,224.37,2.1,2024-02-22,PENDING,DISC10
ORD11587,CUST04787,ITEM-A294,18,258.83,4.9,2024-02-18,PENDING,DISC05
ORD11588,CUST04788,ITEM-C022,10,575.42,0.9,2024-02-18,PENDING,DISC10
ORD11589,CUST04789,ITEM-F246,7,161.14,2.9,2024-02-17,PENDING,DISC05
ORD11590,CUST04790,ITEM-A316,19,181.61,0.7,2024-02-24,CONFIRMED,DISC05
ORD11591,CUST04791,ITEM-A052,14,231.66,2.6,2024-01-31,CONFIRMED,
ORD11592,CUST04792,ITEM-E476,6,273.80,4.7,2024-02-11,PENDING,DISC15
ORD11593,CUST04793,ITEM-F103,10,226.64,3.4,2024-02-04,CONFIRMED,DISC20
ORD11594,CUST04794,ITEM-B274,2,552.28,1.3,2024-02-09,CONFIRMED,
ORD11595,CUST04795,ITEM-G204,16,152.47,3.9,2024-02-12,PENDING,
ORD11596,CUST04796,ITEM-A153,19,381.53,4.7,2024-01-26,PENDING,DISC15
ORD11597,CUST04797,ITEM-F279,17,321.65,4.7,2024-02-12,PENDING,DISC10
ORD11598,CUST04798,ITEM-B415,4,231.88,3.8,2024-02-05,PENDING,DISC05
ORD11599,CUST04799,ITEM-A378,11,484.92,3.1,2024-02-13,CONFIRMED,DISC05
ORD11600,CUST04800,ITEM-E439,13,504.84,2.8,2024-01-26,PENDING,
ORD11601,CUST04801,ITEM-B072,16,227.98,1.6,2024-02-06,PENDING,DISC05
ORD11602,CUST04802,ITEM-D386,9,574.72,1.9,2024-02-08,CONFIRMED,DISC10
ORD11603,CUST04803,ITEM-F185,8,84.17,1.0,2024-01-19,CONFIRMED,DISC15
ORD11604,CUST04804,ITEM-F258,10,429.66,3.4,2024-02-09,PENDING,DISC10
ORD11605,CUST04805,ITEM-E114,8,576.55,2.7,2024-02-02,PENDING,DISC15
ORD11606,CUST04806,ITEM-F282,16,466.54,4.1,2024-02-08,CONFIRMED,DISC05
ORD11607,CUST04807,ITEM-F387,20,530.22,0.9,2024-01-28,PENDING,
ORD11608,CUST04808,ITEM-E058,2,505.83,4.6,2024-01-29,CONFIRMED,DISC05
ORD11609,CUST04809,ITEM-C438,17,293.01,3.6,2024-02-03,PENDING,
ORD11610,CUST04810,ITEM-E229,2,299.39,2.8,2024-01-31,CONFIRMED,DISC20
ORD11611,CUST04811,ITEM-D345,10,447.80,2.3,2024-02-05,CONFIRMED,DISC05
ORD11612,CUST04812,ITEM-E038,2,283.03,3.7,2024-02-03,CONFIRMED,
